station_id;hardware;board_id
0000E2E6;TAPMV4.0;77SL4900718
0000E49B;TAPMV4.0;77SL4900624
0000E4A4;TAPMV4.0;77SL4900059
0000E496;TAPMV4.0;77SL4900479
0000E310;TAPMV4.0;77SL4900069
0000E472;TAPMV4.0;77SL4900189
0000E486;TAPMV4.0;77SL4900082
0000E306;TAPMV4.0;77SL4900009
0000E485;TAPMV4.0;77SL4900079
0000E47F;TAPMV4.0;77SL4900176
0000E2E5;TAPMV4.0;77SL4900723
0000E4AB;TAPMV4.0;77SL4900055
0000E4AF;TAPMV4.0;77SL4900038
0000E4A7;TAPMV4.0;77SL4900054
0000E4AE;TAPMV4.0;77SL4900039
0000E4AC;TAPMV4.0;77SL4900060
0000E431;TAPMV4.0;77SL4900162
0000E46E;TAPMV4.0;77SL4900764
0000E2E9;TAPMV4.0;77SL4900742
0000E473;TAPMV4.0;77SL4900486
0000E2DF;TAPMV4.0;77SL4900713
0000E4B8;TAPMV4.0;77SL4900523
0000E330;TAPMV4.0;77SL4900675
0000E48B;TAPMV4.0;77SL4900090
0000E4B1;TAPMV4.0;77SL4900032
0000E46C;TAPMV4.0;77SL4900760
0000E376;TAPMV4.0;77SL4900092
0000E49C;TAPMV4.0;77SL4900623
0000E2E2;TAPMV4.0;77SL4900716
0000E497;TAPMV4.0;77SL4900101
0000E43D;TAPMV4.0;77SL4900634
0000E4BC;TAPMV4.0;77SL4900516
0000E449;TAPMV4.0;77SL4900482
0000E475;TAPMV4.0;77SL4900185
0000E45E;TAPMV4.0;77SL4900604
0000E4B6;TAPMV4.0;77SL4900518
0000E446;TAPMV4.0;77SL4900488
0000E432;TAPMV4.0;77SL4900019
0000E45A;TAPMV4.0;77SL4900646
0000E2FE;TAPMV4.0;77SL4900756
0000E309;TAPMV4.0;77SL4900498
0000E30B;TAPMV4.0;77SL4900502
0000E464;TAPMV4.0;77SL4900075
0000E2FB;TAPMV4.0;77SL4900761
0000E33A;TAPMV4.0;77SL4900629
0000E4B4;TAPMV4.0;77SL4900058
0000E459;TAPMV4.0;77SL4900653
0000E49E;TAPMV4.0;77SL4900643
0000E2E4;TAPMV4.0;77SL4900719
0000E2DD;TAPMV4.0;77SL4900663
0000E460;TAPMV4.0;77SL4900609
0000E421;TAPMV4.0;77SL4900552
0000E33F;TAPMV4.0;77SL4900720
0000E32C;TAPMV4.0;77SL4900667
0000E3D0;TAPMV4.0;77SL4900198
0000E337;TAPMV4.0;77SL4900632
0000E2F3;TAPMV4.0;77SL4900113
0000E427;TAPMV4.0;77SL4900473
0000E32D;TAPMV4.0;77SL4900672
0000E2EF;TAPMV4.0;77SL4900748
0000E334;TAPMV4.0;77SL4900678
0000E3D9;TAPMV4.0;77SL4900547
0000E332;TAPMV4.0;77SL4900697
0000E39E;TAPMV4.0;77SL4900146
0000E369;TAPMV4.0;77SL4900619
0000E4BA;TAPMV4.0;77SL4900519
0000E428;TAPMV4.0;77SL4900153
0000E32A;TAPMV4.0;77SL4900664
0000E4BB;TAPMV4.0;77SL4900515
0000E422;TAPMV4.0;77SL4900551
0000E463;TAPMV4.0;77SL4900042
0000E326;TAPMV4.0;77SL4900248
0000E3FF;TAPMV4.0;77SL4900020
0000E3D8;TAPMV4.0;77SL4900546
0000E3BD;TAPMV4.0;77SL4900571
0000E3CD;TAPMV4.0;77SL4900200
0000E39D;TAPMV4.0;77SL4900145
0000E400;TAPMV4.0;77SL4900016
0000E3FE;TAPMV4.0;77SL4900017
0000E7D4;TAPMV4.0;77SL4900783
0000E7D8;TAPMV4.0;77SL4900779
0000E8D2;TAPMV4.0;77SL4900459
0000E42B;TAPMV4.0;77SL4900156
0000E878;TAPMV4.0;77SL4900454
0000E8D5;TAPMV4.0;77SL4900799
0000E33B;TAPMV4.0;77SL4900630
0000E87F;TAPMV4.0;77SL4900805
0000E985;TAPMV4.0;77SL4901394
0000E952;TAPMV4.0;77SL4900986
0000E8D3;TAPMV4.0;77SL4900458
0000E4B7;TAPMV4.0;77SL4900033
0000E8E2;TAPMV4.0;77SL4901203
0000E902;TAPMV4.0;77SL4901213
0000E8C2;TAPMV4.0;77SL4900308
0000E812;TAPMV4.0;77SL4900375
0000E868;TAPMV4.0;77SL4900400
0000EA31;TAPMV4.0;77SL4901304
0000E861;TAPMV4.0;77SL4900396
0000E835;TAPMV4.0;77SL4900431
0000E8A3;TAPMV4.0;77SL4900845
0000E880;TAPMV4.0;77SL4900804
0000EA59;TAPMV4.0;77SL4901153
0000E965;TAPMV4.0;77SL4900995
0000E85D;TAPMV4.0;77SL4900394
0000E8B6;TAPMV4.0;77SL4900469
0000EBAC;TAPMV4.0;77SL4901826
0000E8C3;TAPMV4.0;77SL4900309
0000E6CA;TAPMV4.0;77SL4800272
0000E863;TAPMV4.0;77SL4900397
0000E86F;TAPMV4.0;77SL4900368
0000E524;TAPMV4.0;77SL4800873
0000E814;TAPMV4.0;77SL4900373
0000E51C;TAPMV4.0;77SL4800727
0000E525;TAPMV4.0;77SL4800707
0000E829;TAPMV4.0;77SL4900419
0000E80A;TAPMV4.0;77SL4900354
0000E953;TAPMV4.0;77SL4900989
0000E811;TAPMV4.0;77SL4900414
0000E8CD;TAPMV4.0;77SL4900455
0000E8CC;TAPMV4.0;77SL4900282
0000E9AF;TAPMV4.0;77SL4901375
0000E8E6;TAPMV4.0;77SL4901201
0000E838;TAPMV4.0;77SL4900428
0000E8CB;TAPMV4.0;77SL4900283
0000E824;TAPMV4.0;77SL4900289
0000E94D;TAPMV4.0;77SL4900984
0000E8B7;TAPMV4.0;77SL4900465
0000E869;TAPMV4.0;77SL4900367
0000E346;TAPMV4.0;77SL4900339
0000E851;TAPMV4.0;77SL4900823
0000E554;TAPMV4.0;77SL4800669
0000E9DD;TAPMV4.0;77SL4901409
0000E8F6;TAPMV4.0;77SL4901186
0000E866;TAPMV4.0;77SL4900684
0000E85A;TAPMV4.0;77SL4900389
0000E927;TAPMV4.0;77SL4901176
0000E8C4;TAPMV4.0;77SL4900310
0000E81F;TAPMV4.0;77SL4900287
0000E81A;TAPMV4.0;77SL4900411
0000E918;TAPMV4.0;77SL4901248
0000EA6D;TAPMV4.0;77SL4901090
0000E81B;TAPMV4.0;77SL4900410
0000E82D;TAPMV4.0;77SL4900423
0000E90A;TAPMV4.0;77SL4901238
0000E832;TAPMV4.0;77SL4900426
0000E7C7;TAPMV4.0;77SL4900795
0000E5BF;TAPMV4.0;77SL4800573
0000EA4D;TAPMV4.0;77SL4901002
0000E785;TAPMV4.0;77SL4900228
0000EA4E;TAPMV4.0;77SL4901007
0000E5D0;TAPMV4.0;77SL4800798
0000E97E;TAPMV4.0;77SL4901024
0000E51F;TAPMV4.0;77SL4800868
0000E7C3;TAPMV4.0;77SL4900788
0000EA56;TAPMV4.0;77SL4901160
0000E905;TAPMV4.0;77SL4901241
0000E909;TAPMV4.0;77SL4901233
0000E908;TAPMV4.0;77SL4901239
0000E339;TAPMV4.0;77SL4900628
0000EA86;TAPMV4.0;77SL4901315
0000E867;TAPMV4.0;77SL4900399
0000E8CA;TAPMV4.0;77SL4900281
0000E86A;TAPMV4.0;77SL4900686
0000E81C;TAPMV4.0;77SL4900409
0000EA42;TAPMV4.0;77SL4901448
0000E789;TAPMV4.0;77SL4900301
0000E545;TAPMV4.0;77SL4800694
0000E90E;TAPMV4.0;77SL4901253
0000EA8B;TAPMV4.0;77SL4901332
0000E4F1;TAPMV4.0;77SL4800608
0000E787;TAPMV4.0;77SL4900305
0000E547;TAPMV4.0;77SL4800692
0000E8B8;TAPMV4.0;77SL4900467
0000E5D2;TAPMV4.0;77SL4800796
0000E8FC;TAPMV4.0;77SL4901182
0000E552;TAPMV4.0;77SL4800671
0000EA8C;TAPMV4.0;77SL4901313
0000E819;TAPMV4.0;77SL4900412
0000E8E4;TAPMV4.0;77SL4901206
0000E8FE;TAPMV4.0;77SL4901220
0000E37C;TAPMV4.0;77SL4900098
0000E3B4;TAPMV4.0;77SL4900150
0000E55A;TAPMV4.0;77SL4800733
0000E3F2;TAPMV4.0;77SL4900586
0000E455;TAPMV4.0;77SL4900483
0000E3E3;TAPMV4.0;77SL4900740
0000E2F5;TAPMV4.0;77SL4900117
0000E3CC;TAPMV4.0;77SL4900196
0000E3E1;TAPMV4.0;77SL4900736
0000E35A;TAPMV4.0;77SL4900534
0000E453;TAPMV4.0;77SL4900559
0000E3EF;TAPMV4.0;77SL4900710
0000E360;TAPMV4.0;77SL4900510
0000E3B2;TAPMV4.0;77SL4900127
0000E364;TAPMV4.0;77SL4900508
0000E3A8;TAPMV4.0;77SL4900773
0000E302;TAPMV4.0;77SL4900758
0000E451;TAPMV4.0;77SL4900499
0000E4BE;TAPMV4.0;77SL4900512
0000E468;TAPMV4.0;77SL4900107
0000E2F2;TAPMV4.0;77SL4900114
0000E47E;TAPMV4.0;77SL4900172
0000E42F;TAPMV4.0;77SL4900158
0000E2DC;TAPMV4.0;77SL4900444
0000E430;TAPMV4.0;77SL4900159
0000E433;TAPMV4.0;77SL4900024
0000E2E8;TAPMV4.0;77SL4900743
0000E44C;TAPMV4.0;77SL4900553
0000E3DE;TAPMV4.0;77SL4900737
0000E461;TAPMV4.0;77SL4900605
0000E495;TAPMV4.0;77SL4900480
0000E47B;TAPMV4.0;77SL4900182
0000E469;TAPMV4.0;77SL4900637
0000E2FF;TAPMV4.0;77SL4900755
0000E4A9;TAPMV4.0;77SL4900052
0000E46A;TAPMV4.0;77SL4900187
0000E49D;TAPMV4.0;77SL4900622
0000E2E7;TAPMV4.0;77SL4900744
0000E43C;TAPMV4.0;77SL4900635
0000E2DE;TAPMV4.0;77SL4900714
0000E2FA;TAPMV4.0;77SL4900118
0000E48C;TAPMV4.0;77SL4900088
0000E4A0;TAPMV4.0;77SL4900647
0000E465;TAPMV4.0;77SL4900061
0000E445;TAPMV4.0;77SL4900489
0000E48D;TAPMV4.0;77SL4900089
0000E4A1;TAPMV4.0;77SL4900651
0000E3DA;TAPMV4.0;77SL4900542
0000E40B;TAPMV4.0;77SL4900164
0000E47C;TAPMV4.0;77SL4900183
0000E42C;TAPMV4.0;77SL4900155
0000E378;TAPMV4.0;77SL4900096
0000E3C8;TAPMV4.0;77SL4900576
0000E2FC;TAPMV4.0;77SL4900752
0000E8F8;TAPMV4.0;77SL4901190
0000E912;TAPMV4.0;77SL4901250
0000E345;TAPMV4.0;77SL4900340
0000E341;TAPMV4.0;77SL4900344
0000E380;TAPMV4.0;77SL4900590
0000E420;TAPMV4.0;77SL4900561
0000E494;TAPMV4.0;77SL4900481
0000E3C7;TAPMV4.0;77SL4900577
0000E51B;TAPMV4.0;77SL4800728
0000E9DE;TAPMV4.0;77SL4901408
0000E8D0;TAPMV4.0;77SL4900279
0000E544;TAPMV4.0;77SL4800695
0000E87A;TAPMV4.0;77SL4900448
0000E875;TAPMV4.0;77SL4900005
0000EA85;TAPMV4.0;77SL4901316
0000E9DF;TAPMV4.0;77SL4901407
0000EA52;TAPMV4.0;77SL4900999
0000E8B5;TAPMV4.0;77SL4900468
0000E7DC;TAPMV4.0;77SL4900777
0000E865;TAPMV4.0;77SL4900682
0000E86D;TAPMV4.0;77SL4900848
0000E954;TAPMV4.0;77SL4900985
0000E858;TAPMV4.0;77SL4900824
0000E5BD;TAPMV4.0;77SL4800724
0000E813;TAPMV4.0;77SL4900374
0000E95A;TAPMV4.0;77SL4900976
0000E951;TAPMV4.0;77SL4900981
0000E8D8;TAPMV4.0;77SL4900461
0000E837;TAPMV4.0;77SL4900429
0000E90C;TAPMV4.0;77SL4901237
0000E8C7;TAPMV4.0;77SL4900456
0000E914;TAPMV4.0;77SL4901246
0000E913;TAPMV4.0;77SL4901245
0000E8FD;TAPMV4.0;77SL4901215
0000E8BF;TAPMV4.0;77SL4900313
0000E9F4;TAPMV4.0;77SL4901048
0000E9C1;TAPMV4.0;77SL4901343
0000E85E;TAPMV4.0;77SL4900393
0000E90F;TAPMV4.0;77SL4901252
0000EA4B;TAPMV4.0;77SL4901366
0000E3CF;TAPMV4.0;77SL4900193
0000E90D;TAPMV4.0;77SL4901247
0000E906;TAPMV4.0;77SL4901240
0000E7C6;TAPMV4.0;77SL4900792
0000E84F;TAPMV4.0;77SL4900817
0000E7C4;TAPMV4.0;77SL4900787
0000EA81;TAPMV4.0;
0000E6ED;TAPMV4.0;77SL4800335
0000E676;TAPMV4.0;77SL4800368
0000E541;TAPMV4.0;77SL4800640
0000E786;TAPMV4.0;77SL4900302
0000E994;TAPMV4.0;77SL4901126
0000E834;TAPMV4.0;77SL4900424
0000E8BD;TAPMV4.0;77SL4900311
0000E2EC;TAPMV4.0;77SL4900745
0000E44B;TAPMV4.0;77SL4900021
0000E4B2;TAPMV4.0;77SL4900031
0000E381;TAPMV4.0;77SL4900595
0000E872;TAPMV4.0;77SL4900277
0000E7E1;TAPMV4.0;77SL4900376
0000E781;TAPMV4.0;77SL4900781
0000E7D6;TAPMV4.0;77SL4900775
0000E8C8;TAPMV4.0;77SL4900306
0000E8D7;TAPMV4.0;77SL4900462
0000E548;TAPMV4.0;77SL4800691
0000E51A;TAPMV4.0;77SL4800769
0000E921;TAPMV4.0;77SL4901180
0000E8C9;TAPMV4.0;77SL4900280
0000E8BC;TAPMV4.0;77SL4900466
0000EA48;TAPMV4.0;77SL4901402
0000E632;TAPMV4.0;77SL4800267
0000E864;TAPMV4.0;77SL4900395
0000E870;TAPMV4.0;77SL4900366
0000E5C1;TAPMV4.0;77SL4800574
0000E520;TAPMV4.0;77SL4800869
0000E960;TAPMV4.0;77SL4900972
0000E3CB;TAPMV4.0;77SL4900578
0000EA41;TAPMV4.0;77SL4901443
0000E915;TAPMV4.0;77SL4901230
0000E90B;TAPMV4.0;77SL4901236
0000E820;TAPMV4.0;77SL4900413
0000E8F7;TAPMV4.0;77SL4901185
0000E855;TAPMV4.0;77SL4900387
0000E86C;TAPMV4.0;77SL4900683
0000E9CC;TAPMV4.0;77SL4901358
0000E303;TAPMV4.0;77SL4900757
0000E852;TAPMV4.0;77SL4900822
0000E862;TAPMV4.0;77SL4900398
0000E928;TAPMV4.0;77SL4901181
0000E8FB;TAPMV4.0;77SL4901183
0000E470;TAPMV4.0;77SL4900768
0000E782;TAPMV4.0;77SL4900782
0000E51E;TAPMV4.0;77SL4800725
0000E7CA;TAPMV4.0;77SL4900237
0000EA7E;TAPMV4.0;77SL4901329
0000E514;TAPMV4.0;77SL4800775
0000E836;TAPMV4.0;77SL4900430
0000EA01;TAPMV4.0;77SL4901099
0000E596;TAPMV4.0;77SL4800813
0000EA54;TAPMV4.0;77SL4901003
0000E8EC;TAPMV4.0;77SL4901197
0000E8BE;TAPMV4.0;77SL4900312
0000E831;TAPMV4.0;77SL4900427
0000EA62;TAPMV4.0;77SL4901148
0000EA83;TAPMV4.0;77SL4901326
0000E91B;TAPMV4.0;77SL4901227
0000EA58;TAPMV4.0;77SL4901158
0000EA51;TAPMV4.0;77SL4901163
0000E546;TAPMV4.0;77SL4800693
0000E7E0;TAPMV4.0;77SL4900319
0000E8C5;TAPMV4.0;77SL4900284
0000E7C2;TAPMV4.0;77SL4900789
0000E7DA;TAPMV4.0;77SL4900241
0000E983;TAPMV4.0;77SL4901021
0000E98D;TAPMV4.0;77SL4901385
0000E9AE;TAPMV4.0;77SL4901376
0000EA6C;TAPMV4.0;77SL4901095
0000E50F;TAPMV4.0;77SL4800780
0000E988;TAPMV4.0;77SL4901018
0000E859;TAPMV4.0;77SL4900390
0000E998;TAPMV4.0;77SL4901124
0000E7D9;TAPMV4.0;77SL4900318
0000E849;TAPMV4.0;77SL4900365
0000E7C9;TAPMV4.0;77SL4900794
0000E984;TAPMV4.0;77SL4901020
0000E986;TAPMV4.0;77SL4901014
0000EA68;TAPMV4.0;77SL4901144
0000EA47;TAPMV4.0;77SL4901403
0000E9F3;TAPMV4.0;77SL4901117
0000E4AA;TAPMV4.0;77SL4900056
0000EA66;TAPMV4.0;77SL4901444
0000E9C7;TAPMV4.0;77SL4901361
0000EA53;TAPMV4.0;77SL4901004
0000E916;TAPMV4.0;77SL4901243
0000E830;TAPMV4.0;77SL4900420
0000E97D;TAPMV4.0;77SL4901025
0000E98B;TAPMV4.0;77SL4901391
0000EA69;TAPMV4.0;77SL4901092
0000E981;TAPMV4.0;77SL4901017
0000EA6A;TAPMV4.0;77SL4901097
0000EA19;TAPMV4.0;77SL4901288
0000E8D1;TAPMV4.0;77SL4900460
0000E991;TAPMV4.0;77SL4901123
0000E8CE;TAPMV4.0;77SL4900798
0000E8D6;TAPMV4.0;77SL4900859
0000E7C5;TAPMV4.0;77SL4900791
0000E7DD;TAPMV4.0;77SL4900322
0000E9C5;TAPMV4.0;77SL4901359
0000E882;TAPMV4.0;77SL4900001
0000E9C2;TAPMV4.0;77SL4901344
0000E7DF;TAPMV4.0;77SL4900320
0000E98C;TAPMV4.0;77SL4901390
0000EA5A;TAPMV4.0;77SL4901152
0000E9C0;TAPMV4.0;77SL4901350
0000E9B5;TAPMV4.0;77SL4901012
0000E8C1;TAPMV4.0;77SL4900307
0000EA88;TAPMV4.0;77SL4901317
0000E50E;TAPMV4.0;77SL4800782
0000E9B6;TAPMV4.0;77SL4901011
0000E987;TAPMV4.0;
0000EA70;TAPMV4.0;77SL4901093
0000E98A;TAPMV4.0;77SL4901386
0000E8E0;TAPMV4.0;77SL4901214
0000E976;TAPMV4.0;77SL4901033
0000EA4F;TAPMV4.0;77SL4901006
0000E4BD;TAPMV4.0;77SL4900517
0000E511;TAPMV4.0;77SL4800777
0000EA80;TAPMV4.0;77SL4901331
0000E978;TAPMV4.0;77SL4901032
0000E84A;TAPMV4.0;77SL4900364
0000E9CF;TAPMV4.0;77SL4901353
0000EA57;TAPMV4.0;77SL4901159
0000E7D2;TAPMV4.0;77SL4900210
0000E516;TAPMV4.0;77SL4800773
0000E8E7;TAPMV4.0;77SL4901205
0000E86E;TAPMV4.0;77SL4900847
0000E97F;TAPMV4.0;77SL4901023
0000E51D;TAPMV4.0;77SL4800726
0000EA6B;TAPMV4.0;77SL4901096
0000E850;TAPMV4.0;77SL4900818
0000E974;TAPMV4.0;77SL4901133
0000E8DC;TAPMV4.0;77SL4900800
0000E97B;TAPMV4.0;77SL4901031
0000E9BF;TAPMV4.0;77SL4901349
0000E9B7;TAPMV4.0;77SL4901016
0000EA84;TAPMV4.0;77SL4901327
0000E9A9;TAPMV4.0;77SL4901379
0000EA72;TAPMV4.0;77SL4901335
0000E9CB;TAPMV4.0;77SL4901357
0000E646;TAPMV4.0;77SL4800547
0000E9B0;TAPMV4.0;77SL4901374
0000E85F;TAPMV4.0;77SL4900392
0000E9B3;TAPMV4.0;77SL4901142
0000E964;TAPMV4.0;77SL4901000
0000E8DD;TAPMV4.0;77SL4901211
0000EA64;TAPMV4.0;77SL4901146
0000E969;TAPMV4.0;77SL4901134
0000E99C;TAPMV4.0;77SL4901116
0000EA26;TAPMV4.0;77SL4901296
0000E982;TAPMV4.0;77SL4901022
0000EA75;TAPMV4.0;77SL4901342
0000E8A6;TAPMV4.0;77SL4900073
0000E8EA;TAPMV4.0;77SL4901200
0000E8F2;TAPMV4.0;77SL4901188
0000E8F1;TAPMV4.0;77SL4901189
0000E9F1;TAPMV4.0;77SL4901113
0000E9D9;TAPMV4.0;77SL4901410
0000E946;TAPMV4.0;77SL4901137
0000E9DA;TAPMV4.0;77SL4901411
0000E9E1;TAPMV4.0;77SL4901462
0000E81D;TAPMV4.0;77SL4900288
0000EA21;TAPMV4.0;77SL4901300
0000E79B;TAPMV4.0;77SL4900403
0000E78D;TAPMV4.0;77SL4900298
0000E996;TAPMV4.0;77SL4901120
0000E95C;TAPMV4.0;77SL4900978
0000E793;TAPMV4.0;77SL4900273
0000E97C;TAPMV4.0;77SL4901030
0000E99D;TAPMV4.0;77SL4901059
0000EA11;TAPMV4.0;77SL4901275
0000E934;TAPMV4.0;77SL4901169
0000EA61;TAPMV4.0;77SL4901143
0000E95F;TAPMV4.0;77SL4900973
0000EA71;TAPMV4.0;77SL4901334
0000EA7B;TAPMV4.0;77SL4901340
0000E4E5;TAPMV4.0;77SL4800619
0000E92C;TAPMV4.0;77SL4901173
0000E92D;TAPMV4.0;77SL4901168
0000E92B;TAPMV4.0;77SL4901174
0000EA1A;TAPMV4.0;77SL4901287
0000E96B;TAPMV4.0;77SL4900991
0000EA5D;TAPMV4.0;77SL4901151
0000E9E9;TAPMV4.0;77SL4901055
0000E9F5;TAPMV4.0;77SL4901111
0000E995;TAPMV4.0;77SL4901121
0000E9FA;TAPMV4.0;77SL4901108
0000EA1C;TAPMV4.0;77SL4901291
0000E923;TAPMV4.0;77SL4901179
0000E93E;TAPMV4.0;77SL4901251
0000E796;TAPMV4.0;77SL4900270
0000EA07;TAPMV4.0;77SL4901264
0000E939;TAPMV4.0;77SL4901259
0000E950;TAPMV4.0;77SL4900988
0000E94E;TAPMV4.0;77SL4900970
0000E94C;TAPMV4.0;77SL4901138
0000E4BF;TAPMV4.0;77SL4900513
0000E962;TAPMV4.0;77SL4900996
0000E78F;TAPMV4.0;77SL4900296
0000E8AE;TAPMV4.0;77SL4900662
0000E943;TAPMV4.0;77SL4901256
0000E98F;TAPMV4.0;77SL4901383
0000EA28;TAPMV4.0;77SL4901299
0000E949;TAPMV4.0;77SL4900992
0000E91A;TAPMV4.0;77SL4901232
0000E963;TAPMV4.0;77SL4901001
0000EA8A;TAPMV4.0;77SL4901276
0000E975;TAPMV4.0;77SL4901034
0000E9C4;TAPMV4.0;77SL4901346
0000E9EA;TAPMV4.0;77SL4901054
0000EA65;TAPMV4.0;77SL4901445
0000E9C8;TAPMV4.0;77SL4901364
0000EA0A;TAPMV4.0;77SL4901268
0000EA67;TAPMV4.0;77SL4901145
0000EA60;TAPMV4.0;77SL4901154
0000E948;TAPMV4.0;77SL4900965
0000E9A8;TAPMV4.0;77SL4901367
0000E8E5;TAPMV4.0;77SL4901202
0000E98E;TAPMV4.0;77SL4901384
0000E9BE;TAPMV4.0;77SL4901348
0000EA5F;TAPMV4.0;77SL4901149
0000E96C;TAPMV4.0;77SL4900990
0000EA34;TAPMV4.0;77SL4901307
0000E9AB;TAPMV4.0;77SL4901377
0000E9A6;TAPMV4.0;77SL4901380
0000E9A5;TAPMV4.0;77SL4901381
0000E79C;TAPMV4.0;77SL4900245
0000EA7A;TAPMV4.0;77SL4901339
0000E968;TAPMV4.0;77SL4900998
0000E93F;TAPMV4.0;77SL4901255
0000EA7F;TAPMV4.0;77SL4901330
0000EA1E;TAPMV4.0;77SL4901286
0000E860;TAPMV4.0;77SL4900391
0000E7E2;TAPMV4.0;77SL4900325
0000E904;TAPMV4.0;77SL4901216
0000E873;TAPMV4.0;77SL4900006
0000E4ED;TAPMV4.0;77SL4800611
0000E7D7;TAPMV4.0;77SL4900780
0000E87E;TAPMV4.0;77SL4900464
0000E810;TAPMV4.0;77SL4900369
0000E784;TAPMV4.0;77SL4900229
0000E7DB;TAPMV4.0;77SL4900242
0000E788;TAPMV4.0;77SL4900304
0000E78C;TAPMV4.0;77SL4900299
0000E95E;TAPMV4.0;77SL4900974
0000E823;TAPMV4.0;77SL4900290
0000E8A4;TAPMV4.0;77SL4900844
0000E845;TAPMV4.0;77SL4900360
0000E7EC;TAPMV4.0;77SL4900381
0000EA36;TAPMV4.0;77SL4901452
0000E7FB;TAPMV4.0;77SL4900328
0000EA04;TAPMV4.0;77SL4901102
0000E7F5;TAPMV4.0;77SL4900327
0000E846;TAPMV4.0;77SL4900359
0000E88E;TAPMV4.0;77SL4900810
0000E879;TAPMV4.0;77SL4900450
0000EA0E;TAPMV4.0;77SL4901283
0000E972;TAPMV4.0;77SL4901129
0000E9B9;TAPMV4.0;77SL4901351
0000E89B;TAPMV4.0;77SL4900838
0000E7E5;TAPMV4.0;77SL4900380
0000E88F;TAPMV4.0;77SL4900809
0000E8A8;TAPMV4.0;77SL4900071
0000E7AB;TAPMV4.0;77SL4900214
0000E7BB;TAPMV4.0;77SL4900221
0000E7CF;TAPMV4.0;77SL4900232
0000E513;TAPMV4.0;77SL4800778
0000E81E;TAPMV4.0;77SL4900286
0000EA45;TAPMV4.0;77SL4901399
0000EA2A;TAPMV4.0;77SL4901293
0000E8B1;TAPMV4.0;77SL4900447
0000E8B2;TAPMV4.0;77SL4900801
0000E542;TAPMV4.0;77SL4800639
0000E8AF;TAPMV4.0;77SL4900081
0000E7A4;TAPMV4.0;77SL4900206
0000E7B9;TAPMV4.0;77SL4900223
0000E7B3;TAPMV4.0;77SL4900701
0000E7AA;TAPMV4.0;77SL4900201
0000E5BB;TAPMV4.0;77SL4800722
0000E88C;TAPMV4.0;77SL4900854
0000EA1D;TAPMV4.0;77SL4901281
0000E82A;TAPMV4.0;77SL4900418
0000E843;TAPMV4.0;77SL4900815
0000E841;TAPMV4.0;77SL4900356
0000E775;TAPMV4.0;77SL4800251
0000E57D;TAPMV4.0;77SL4800919
0000E80E;TAPMV4.0;77SL4900371
0000E805;TAPMV4.0;77SL4900352
0000EA3D;TAPMV4.0;77SL4901451
0000E827;TAPMV4.0;77SL4900295
0000E37E;TAPMV4.0;77SL4900102
0000E382;TAPMV4.0;77SL4900594
0000E572;TAPMV4.0;77SL4800908
0000E80B;TAPMV4.0;77SL4900353
0000E9E0;TAPMV4.0;77SL4901412
0000E5C4;TAPMV4.0;77SL4800576
0000E388;TAPMV4.0;77SL4900131
0000E801;TAPMV4.0;77SL4900348
0000E83D;TAPMV4.0;77SL4900813
0000E77F;TAPMV4.0;77SL4800235
0000EBF5;TAPMV4.0;77SL4901818
0000EB40;TAPMV4.0;77SL4901579
0000EB4B;TAPMV4.0;77SL4901473
0000EAC0;TAPMV4.0;77SL4901481
0000EC00;TAPMV4.0;77SL4901823
0000EB1D;TAPMV4.0;77SL4901901
0000EB21;TAPMV4.0;77SL4901788
0000EB61;TAPMV4.0;77SL4901622
0000EACB;TAPMV4.0;77SL4901954
0000EB52;TAPMV4.0;77SL4901600
0000EB3E;TAPMV4.0;77SL4901974
0000EABF;TAPMV4.0;77SL4901483
0000EB8D;TAPMV4.0;77SL4901528
0000EB6B;TAPMV4.0;77SL4901609
0000EB7C;TAPMV4.0;77SL4901834
0000EB9F;TAPMV4.0;77SL4901591
0000EB79;TAPMV4.0;77SL4901837
0000EB7F;TAPMV4.0;77SL4901839
0000EB0C;TAPMV4.0;77SL4901886
0000EB5E;TAPMV4.0;77SL4901784
0000EB5A;TAPMV4.0;77SL4901608
0000EB5D;TAPMV4.0;77SL4901786
0000EB60;TAPMV4.0;77SL4901783
0000EAF7;TAPMV4.0;77SL4901948
0000EB30;TAPMV4.0;77SL4901562
0000EB42;TAPMV4.0;77SL4901978
0000E992;TAPMV4.0;77SL4901122
0000EA6E;TAPMV4.0;77SL4901089
0000E854;TAPMV4.0;77SL4900820
0000E4C1;TAPMV4.0;77SL4900644
0000E8DA;TAPMV4.0;77SL4900797
0000E999;TAPMV4.0;77SL4901062
0000E8C6;TAPMV4.0;77SL4900285
0000E9C3;TAPMV4.0;77SL4901345
0000E9A0;TAPMV4.0;77SL4901067
0000E973;TAPMV4.0;77SL4901128
0000EA79;TAPMV4.0;77SL4901338
0000EA6F;TAPMV4.0;77SL4901094
0000E990;TAPMV4.0;77SL4901388
0000E8F5;TAPMV4.0;77SL4901187
0000E79D;TAPMV4.0;77SL4900244
0000E8B9;TAPMV4.0;77SL4900315
0000E8BA;TAPMV4.0;77SL4900445
0000E8AA;TAPMV4.0;77SL4900074
0000E853;TAPMV4.0;77SL4900821
0000E4EA;TAPMV4.0;77SL4800614
0000E9F8;TAPMV4.0;77SL4901114
0000E9DC;TAPMV4.0;77SL4901392
0000E9FB;TAPMV4.0;77SL4901107
0000E919;TAPMV4.0;77SL4901228
